time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.700000000000002,-2.5617924831977743,-3.2021552975069927,16.157942154981342,5.9411977693364,0.26532181867837146,0.0,-3.312699884070044,-4.046478627371559,3.9634517145608634,-0.13673213362075692,0.1321014280564438,0.0,451.92126406015217,453.5436857798893,452.0547045459344,454.4881451175599
2.760000000000002,-2.765180405244727,-3.450702571176772,16.393430493664734,5.932568186976916,0.2731706538482843,0.0,-3.4675157958296534,-4.239038075938365,3.885360707656234,-0.16434772893715457,0.12810893239276724,0.0,430.47885377753755,430.15711737532473,430.4461265325643,428.08139680663936
2.820000000000002,-2.978656889233472,-3.711763159192832,16.626319159320097,5.922615404475433,0.2808333383381685,0.0,-3.648930759766158,-4.463645549943183,3.8762564269893325,-0.16912981795862686,0.12690512214765332,0.0,456.8405404510618,456.7589312851918,455.3971732239967,454.98882309566926
2.880000000000002,-3.2021727569149308,-3.9852635002439274,16.855297487145602,5.912256480119357,0.2880275251055071,0.0,-3.802177961389855,-4.653773187430018,3.755610738124844,-0.18081266124032774,0.09978922751853675,0.0,419.4849882883316,417.1366538812834,421.05851267176837,420.0156700896697
2.940000000000002,-3.43659501118432,-4.272288087458861,17.081902033046074,5.901420697905948,0.2939673187429559,0.0,-4.012240559985032,-4.914398687021364,3.7960669766264887,-0.18016790355897722,0.097363461262777,0.0,477.1276438486543,476.9500658819427,478.3971484273817,478.4172624482606
3.000000000000002,-3.6829739865245528,-4.57420672507933,17.30838551240652,5.890327490390598,0.30000144003468954,0.0,-4.200779488205116,-5.150275319043389,3.7520032990013523,-0.19654169455046575,0.10630770300540009,0.0,452.3977499265017,453.1260052558248,454.2187465996645,452.87069248568014
3.0600000000000023,-3.940829292864066,-4.890530569298952,17.532188014401456,5.878427288971935,0.30633285925205733,0.0,-4.3947923404037725,-5.394603395138004,3.7065495644116386,-0.20218584621644553,0.1039089598145601,0.0,455.5175565245145,455.3350900678436,456.9166826488749,456.42900846887443
3.1200000000000023,-4.209967921291336,-5.221123109042229,17.75168951657289,5.865965374067121,0.3128388194954477,0.0,-4.576917891084687,-5.625939930588048,3.60886503219723,-0.22195879294667814,0.11621164475754145,0.0,440.4755789311123,441.5024375971259,442.06286330785525,440.3867536162956
3.1800000000000024,-4.490757774764812,-5.56655533089666,17.96684278049821,5.852995573640735,0.3205914620248169,0.0,-4.783165053874355,-5.889219975379859,3.5610567452680684,-0.20656584539899592,0.14719021961020665,0.0,461.9273968214623,464.37838683584465,460.8619839205033,462.03281921594845
3.2400000000000024,-4.784360841536341,-5.928361179023489,18.179685316018755,5.840689676183533,0.3296085309089696,0.0,-5.004093850027633,-6.171581341077095,3.531546579579705,-0.20231842987597276,0.1558420547211303,0.0,472.4124029171138,473.09890906774444,473.3916278758409,473.67993933640776
3.3000000000000025,-5.089674287511006,-6.305169432225067,18.38600161498336,5.829044541495964,0.3387034118654775,0.0,-5.173637739017836,-6.389443018969856,3.3445793562658617,-0.1813181397074203,0.14131301342114297,0.0,421.699409060262,420.46501297187547,418.84527604655943,420.62860066438503
3.3600000000000025,-5.405858847777606,-6.695915289098551,18.58234502312723,5.818718353460277,0.34755066551795366,0.0,-5.366381817022351,-6.636031437339905,3.1987744893855248,-0.15816345242235633,0.15753149970716626,0.0,438.8494441181679,440.2144128690624,437.8045878539984,439.6980971812542
3.4200000000000026,-5.733377958624054,-7.1011526070089355,18.768811693252154,5.808967715733694,0.356742653125357,0.0,-5.551519056037257,-6.872487346178259,3.0155457750760535,-0.17303430079515253,0.14272100931208723,0.0,428.74065538917785,427.5030533033772,429.34416238381283,428.05374511601
3.4800000000000026,-6.073951916431173,-7.522944270291963,18.948375256973307,5.799016267547749,0.3652297647192624,0.0,-5.801282141934252,-7.187565492543693,2.967493193343068,-0.15441122796104031,0.13878768715586962,0.0,481.676790645566,481.3960891478277,481.49610548978103,482.87911523611734
3.5400000000000027,-6.430171696787108,-7.964425131033006,19.125939053859675,5.789918134098951,0.3732402136378461,0.0,-6.072927290889737,-7.528613145179043,2.948560992115823,-0.1465992983375298,0.12002782317019224,0.0,498.6773298821434,497.3188531590838,497.0227610274758,497.5761046223129
